country,year,sex,age,population,foreign_exch_reserve,GPD_per_cap,Unemployment,Inflation_rate,Life_length_expectancy,GINI,ARMS_export,ARMS_import,Corruption_perception,Temperature_JAN,Temperature_JUL,suicides_no
Austria,2010,male,25-34 years,542986,22241623425,46858.04327,4.820000172,1.81353628,80.5804878,30.3,49000000,7000000,7.9,-4.6779,18.1485,85
Austria,2010,male,35-54 years,1296607,22241623425,46858.04327,4.820000172,1.81353628,80.5804878,30.3,49000000,7000000,7.9,-4.6779,18.1485,325
Austria,2010,male,5-14 years,433795,22241623425,46858.04327,4.820000172,1.81353628,80.5804878,30.3,49000000,7000000,7.9,-4.6779,18.1485,2
Austria,2010,male,55-74 years,838208,22241623425,46858.04327,4.820000172,1.81353628,80.5804878,30.3,49000000,7000000,7.9,-4.6779,18.1485,287
Austria,2010,male,75+ years,240431,22241623425,46858.04327,4.820000172,1.81353628,80.5804878,30.3,49000000,7000000,7.9,-4.6779,18.1485,180
Austria,2011,female,15-24 years,498172,24768999165,51374.95841,4.563799858,3.286581974,80.98292683,30.8,53000000,8000000,7.79,-2.2277,15.0009,23
Austria,2011,female,25-34 years,542031,24768999165,51374.95841,4.563799858,3.286581974,80.98292683,30.8,53000000,8000000,7.79,-2.2277,15.0009,23
Austria,2011,female,35-54 years,1288452,24768999165,51374.95841,4.563799858,3.286581974,80.98292683,30.8,53000000,8000000,7.79,-2.2277,15.0009,95
Austria,2011,female,5-14 years,407570,24768999165,51374.95841,4.563799858,3.286581974,80.98292683,30.8,53000000,8000000,7.79,-2.2277,15.0009,1
Austria,2011,female,55-74 years,942311,24768999165,51374.95841,4.563799858,3.286581974,80.98292683,30.8,53000000,8000000,7.79,-2.2277,15.0009,113
Austria,2011,female,75+ years,431128,24768999165,51374.95841,4.563799858,3.286581974,80.98292683,30.8,53000000,8000000,7.79,-2.2277,15.0009,58
Austria,2011,male,15-24 years,518095,24768999165,51374.95841,4.563799858,3.286581974,80.98292683,30.8,53000000,8000000,7.79,-2.2277,15.0009,67
Austria,2011,male,25-34 years,546027,24768999165,51374.95841,4.563799858,3.286581974,80.98292683,30.8,53000000,8000000,7.79,-2.2277,15.0009,97
Austria,2011,male,35-54 years,1292255,24768999165,51374.95841,4.563799858,3.286581974,80.98292683,30.8,53000000,8000000,7.79,-2.2277,15.0009,336
Austria,2011,male,5-14 years,428198,24768999165,51374.95841,4.563799858,3.286581974,80.98292683,30.8,53000000,8000000,7.79,-2.2277,15.0009,3
Austria,2011,male,55-74 years,855700,24768999165,51374.95841,4.563799858,3.286581974,80.98292683,30.8,53000000,8000000,7.79,-2.2277,15.0009,276
Austria,2011,male,75+ years,245207,24768999165,51374.95841,4.563799858,3.286581974,80.98292683,30.8,53000000,8000000,7.79,-2.2277,15.0009,196
Austria,2012,female,15-24 years,497838,27211429628,48567.69529,4.864999771,2.485673529,80.93658537,30.5,25000000,8000000,69,-1.9143,17,6
Austria,2012,female,25-34 years,547787,27211429628,48567.69529,4.864999771,2.485673529,80.93658537,30.5,25000000,8000000,69,-1.9143,17,20
Austria,2012,female,35-54 years,1283769,27211429628,48567.69529,4.864999771,2.485673529,80.93658537,30.5,25000000,8000000,69,-1.9143,17,87
Austria,2012,female,5-14 years,402730,27211429628,48567.69529,4.864999771,2.485673529,80.93658537,30.5,25000000,8000000,69,-1.9143,17,1
Austria,2012,female,55-74 years,962372,27211429628,48567.69529,4.864999771,2.485673529,80.93658537,30.5,25000000,8000000,69,-1.9143,17,99
Austria,2012,female,75+ years,430436,27211429628,48567.69529,4.864999771,2.485673529,80.93658537,30.5,25000000,8000000,69,-1.9143,17,76
Austria,2012,male,15-24 years,519503,27211429628,48567.69529,4.864999771,2.485673529,80.93658537,30.5,25000000,8000000,69,-1.9143,17,66
Austria,2012,male,25-34 years,553047,27211429628,48567.69529,4.864999771,2.485673529,80.93658537,30.5,25000000,8000000,69,-1.9143,17,99
Austria,2012,male,35-54 years,1286522,27211429628,48567.69529,4.864999771,2.485673529,80.93658537,30.5,25000000,8000000,69,-1.9143,17,332
Austria,2012,male,5-14 years,422849,27211429628,48567.69529,4.864999771,2.485673529,80.93658537,30.5,25000000,8000000,69,-1.9143,17,3
Austria,2012,male,55-74 years,874391,27211429628,48567.69529,4.864999771,2.485673529,80.93658537,30.5,25000000,8000000,69,-1.9143,17,298
Austria,2012,male,75+ years,250032,27211429628,48567.69529,4.864999771,2.485673529,80.93658537,30.5,25000000,8000000,69,-1.9143,17,189
Austria,2013,female,15-24 years,496526,23316756962,50716.70871,5.334799767,2.000158912,81.13658537,30.8,29000000,6000000,69,-2.1783,18.3023,20
Austria,2013,female,25-34 years,556475,23316756962,50716.70871,5.334799767,2.000158912,81.13658537,30.8,29000000,6000000,69,-2.1783,18.3023,25
Austria,2013,female,35-54 years,1279480,23316756962,50716.70871,5.334799767,2.000158912,81.13658537,30.8,29000000,6000000,69,-2.1783,18.3023,94
Austria,2013,female,5-14 years,400256,23316756962,50716.70871,5.334799767,2.000158912,81.13658537,30.8,29000000,6000000,69,-2.1783,18.3023,3
Austria,2013,female,55-74 years,981829,23316756962,50716.70871,5.334799767,2.000158912,81.13658537,30.8,29000000,6000000,69,-2.1783,18.3023,118
Austria,2013,female,75+ years,431074,23316756962,50716.70871,5.334799767,2.000158912,81.13658537,30.8,29000000,6000000,69,-2.1783,18.3023,64
Austria,2013,male,15-24 years,518852,23316756962,50716.70871,5.334799767,2.000158912,81.13658537,30.8,29000000,6000000,69,-2.1783,18.3023,54
Austria,2013,male,25-34 years,563630,23316756962,50716.70871,5.334799767,2.000158912,81.13658537,30.8,29000000,6000000,69,-2.1783,18.3023,75
Austria,2013,male,35-54 years,1282009,23316756962,50716.70871,5.334799767,2.000158912,81.13658537,30.8,29000000,6000000,69,-2.1783,18.3023,317
Austria,2013,male,5-14 years,420342,23316756962,50716.70871,5.334799767,2.000158912,81.13658537,30.8,29000000,6000000,69,-2.1783,18.3023,1
Austria,2013,male,55-74 years,893602,23316756962,50716.70871,5.334799767,2.000158912,81.13658537,30.8,29000000,6000000,69,-2.1783,18.3023,299
Austria,2013,male,75+ years,255540,23316756962,50716.70871,5.334799767,2.000158912,81.13658537,30.8,29000000,6000000,69,-2.1783,18.3023,221
Austria,2014,female,15-24 years,493605,25001493235,51717.49594,5.619699955,1.605804145,81.4902439,30.5,15000000,2000000,72,0.12371,16.617,17
Austria,2014,female,25-34 years,566622,25001493235,51717.49594,5.619699955,1.605804145,81.4902439,30.5,15000000,2000000,72,0.12371,16.617,29
Austria,2014,female,35-54 years,1276047,25001493235,51717.49594,5.619699955,1.605804145,81.4902439,30.5,15000000,2000000,72,0.12371,16.617,93
Austria,2014,female,5-14 years,399408,25001493235,51717.49594,5.619699955,1.605804145,81.4902439,30.5,15000000,2000000,72,0.12371,16.617,0
Austria,2014,female,55-74 years,993973,25001493235,51717.49594,5.619699955,1.605804145,81.4902439,30.5,15000000,2000000,72,0.12371,16.617,108
Austria,2014,female,75+ years,442472,25001493235,51717.49594,5.619699955,1.605804145,81.4902439,30.5,15000000,2000000,72,0.12371,16.617,77
Austria,2014,male,15-24 years,516580,25001493235,51717.49594,5.619699955,1.605804145,81.4902439,30.5,15000000,2000000,72,0.12371,16.617,79
Austria,2014,male,25-34 years,576126,25001493235,51717.49594,5.619699955,1.605804145,81.4902439,30.5,15000000,2000000,72,0.12371,16.617,100
Austria,2014,male,35-54 years,1280204,25001493235,51717.49594,5.619699955,1.605804145,81.4902439,30.5,15000000,2000000,72,0.12371,16.617,321
Austria,2014,male,5-14 years,419646,25001493235,51717.49594,5.619699955,1.605804145,81.4902439,30.5,15000000,2000000,72,0.12371,16.617,2
Austria,2014,male,55-74 years,906857,25001493235,51717.49594,5.619699955,1.605804145,81.4902439,30.5,15000000,2000000,72,0.12371,16.617,282
Austria,2014,male,75+ years,269625,25001493235,51717.49594,5.619699955,1.605804145,81.4902439,30.5,15000000,2000000,72,0.12371,16.617,206
Austria,2015,female,15-24 years,490742,22239731668,44178.04738,5.722700119,0.896565316,81.1902439,30.5,10000000,1000000,76,-0.8504,19.3133,19
Austria,2015,female,25-34 years,576661,22239731668,44178.04738,5.722700119,0.896565316,81.1902439,30.5,10000000,1000000,76,-0.8504,19.3133,21
Austria,2015,female,35-54 years,1273034,22239731668,44178.04738,5.722700119,0.896565316,81.1902439,30.5,10000000,1000000,76,-0.8504,19.3133,79
Austria,2015,female,5-14 years,400831,22239731668,44178.04738,5.722700119,0.896565316,81.1902439,30.5,10000000,1000000,76,-0.8504,19.3133,1
Austria,2015,female,55-74 years,998854,22239731668,44178.04738,5.722700119,0.896565316,81.1902439,30.5,10000000,1000000,76,-0.8504,19.3133,100
Austria,2015,female,75+ years,461676,22239731668,44178.04738,5.722700119,0.896565316,81.1902439,30.5,10000000,1000000,76,-0.8504,19.3133,70
Austria,2015,male,15-24 years,519646,22239731668,44178.04738,5.722700119,0.896565316,81.1902439,30.5,10000000,1000000,76,-0.8504,19.3133,61
Austria,2015,male,25-34 years,590968,22239731668,44178.04738,5.722700119,0.896565316,81.1902439,30.5,10000000,1000000,76,-0.8504,19.3133,78
Austria,2015,male,35-54 years,1279822,22239731668,44178.04738,5.722700119,0.896565316,81.1902439,30.5,10000000,1000000,76,-0.8504,19.3133,313
Austria,2015,male,5-14 years,421708,22239731668,44178.04738,5.722700119,0.896565316,81.1902439,30.5,10000000,1000000,76,-0.8504,19.3133,1
Austria,2015,male,55-74 years,915115,22239731668,44178.04738,5.722700119,0.896565316,81.1902439,30.5,10000000,1000000,76,-0.8504,19.3133,294
Austria,2015,male,75+ years,290329,22239731668,44178.04738,5.722700119,0.896565316,81.1902439,30.5,10000000,1000000,76,-0.8504,19.3133,214
Austria,2016,female,15-24 years,488020,23255493381,45237.80509,6.013800144,0.891592367,81.64146341,30.8,16000000,13000000,,-1.9232,17.4171,22
Austria,2016,female,25-34 years,585913,23255493381,45237.80509,6.013800144,0.891592367,81.64146341,30.8,16000000,13000000,,-1.9232,17.4171,18
Austria,2016,female,35-54 years,1273241,23255493381,45237.80509,6.013800144,0.891592367,81.64146341,30.8,16000000,13000000,,-1.9232,17.4171,95
Austria,2016,female,5-14 years,406212,23255493381,45237.80509,6.013800144,0.891592367,81.64146341,30.8,16000000,13000000,,-1.9232,17.4171,2
Austria,2016,female,55-74 years,1009403,23255493381,45237.80509,6.013800144,0.891592367,81.64146341,30.8,16000000,13000000,,-1.9232,17.4171,99
Austria,2016,female,75+ years,478267,23255493381,45237.80509,6.013800144,0.891592367,81.64146341,30.8,16000000,13000000,,-1.9232,17.4171,61
Austria,2016,male,15-24 years,525977,23255493381,45237.80509,6.013800144,0.891592367,81.64146341,30.8,16000000,13000000,,-1.9232,17.4171,58
Austria,2016,male,25-34 years,605922,23255493381,45237.80509,6.013800144,0.891592367,81.64146341,30.8,16000000,13000000,,-1.9232,17.4171,86
Austria,2016,male,35-54 years,1281202,23255493381,45237.80509,6.013800144,0.891592367,81.64146341,30.8,16000000,13000000,,-1.9232,17.4171,260
Austria,2016,male,5-14 years,428370,23255493381,45237.80509,6.013800144,0.891592367,81.64146341,30.8,16000000,13000000,,-1.9232,17.4171,1
Austria,2016,male,55-74 years,928992,23255493381,45237.80509,6.013800144,0.891592367,81.64146341,30.8,16000000,13000000,,-1.9232,17.4171,290
Austria,2016,male,75+ years,307692,23255493381,45237.80509,6.013800144,0.891592367,81.64146341,30.8,16000000,13000000,,-1.9232,17.4171,212
Belgium,1979,female,15-24 years,774600,22959057237,11810.61588,6.960000038,4.469083949,73.19365854,,3000000,786000000,,-2.1608,16.5283,38
Belgium,1979,female,25-34 years,712000,22959057237,11810.61588,6.960000038,4.469083949,73.19365854,,3000000,786000000,,-2.1608,16.5283,81
Belgium,1979,female,35-54 years,1203300,22959057237,11810.61588,6.960000038,4.469083949,73.19365854,,3000000,786000000,,-2.1608,16.5283,250
Belgium,1979,female,5-14 years,695200,22959057237,11810.61588,6.960000038,4.469083949,73.19365854,,3000000,786000000,,-2.1608,16.5283,2
Belgium,1979,female,55-74 years,1002700,22959057237,11810.61588,6.960000038,4.469083949,73.19365854,,3000000,786000000,,-2.1608,16.5283,278
Belgium,1979,female,75+ years,351900,22959057237,11810.61588,6.960000038,4.469083949,73.19365854,,3000000,786000000,,-2.1608,16.5283,106
Belgium,1979,male,15-24 years,808200,22959057237,11810.61588,6.960000038,4.469083949,73.19365854,,3000000,786000000,,-2.1608,16.5283,108
Belgium,1979,male,25-34 years,753500,22959057237,11810.61588,6.960000038,4.469083949,73.19365854,,3000000,786000000,,-2.1608,16.5283,178
Belgium,1979,male,35-54 years,1198700,22959057237,11810.61588,6.960000038,4.469083949,73.19365854,,3000000,786000000,,-2.1608,16.5283,431
Belgium,1979,male,5-14 years,724700,22959057237,11810.61588,6.960000038,4.469083949,73.19365854,,3000000,786000000,,-2.1608,16.5283,11
Belgium,1979,male,55-74 years,830500,22959057237,11810.61588,6.960000038,4.469083949,73.19365854,,3000000,786000000,,-2.1608,16.5283,452
Belgium,1979,male,75+ years,194200,22959057237,11810.61588,6.960000038,4.469083949,73.19365854,,3000000,786000000,,-2.1608,16.5283,179
Belgium,1980,female,15-24 years,777400,27973532283,12864.00254,9.100000381,6.648688297,73.20707317,,1000000,574000000,,0.2992,15.5149,42
Belgium,1980,female,25-34 years,719000,27973532283,12864.00254,9.100000381,6.648688297,73.20707317,,1000000,574000000,,0.2992,15.5149,89
Belgium,1980,female,35-54 years,1201000,27973532283,12864.00254,9.100000381,6.648688297,73.20707317,,1000000,574000000,,0.2992,15.5149,257
Belgium,1980,female,5-14 years,685600,27973532283,12864.00254,9.100000381,6.648688297,73.20707317,,1000000,574000000,,0.2992,15.5149,1
Belgium,1980,female,55-74 years,1005000,27973532283,12864.00254,9.100000381,6.648688297,73.20707317,,1000000,574000000,,0.2992,15.5149,314
Belgium,1980,female,75+ years,355800,27973532283,12864.00254,9.100000381,6.648688297,73.20707317,,1000000,574000000,,0.2992,15.5149,103
Belgium,1980,male,15-24 years,810600,27973532283,12864.00254,9.100000381,6.648688297,73.20707317,,1000000,574000000,,0.2992,15.5149,116
Belgium,1980,male,25-34 years,760700,27973532283,12864.00254,9.100000381,6.648688297,73.20707317,,1000000,574000000,,0.2992,15.5149,220
Belgium,1980,male,35-54 years,1197200,27973532283,12864.00254,9.100000381,6.648688297,73.20707317,,1000000,574000000,,0.2992,15.5149,440
Belgium,1980,male,5-14 years,714700,27973532283,12864.00254,9.100000381,6.648688297,73.20707317,,1000000,574000000,,0.2992,15.5149,4
Belgium,1980,male,55-74 years,833400,27973532283,12864.00254,9.100000381,6.648688297,73.20707317,,1000000,574000000,,0.2992,15.5149,426
Belgium,1980,male,75+ years,196200,27973532283,12864.00254,9.100000381,6.648688297,73.20707317,,1000000,574000000,,0.2992,15.5149,166
Belgium,1981,female,15-24 years,776500,18539741074,10622.80246,11.35000038,7.627486568,73.62170732,,19000000,522000000,,2.12605,16.6502,40
Belgium,1981,female,25-34 years,720900,18539741074,10622.80246,11.35000038,7.627486568,73.62170732,,19000000,522000000,,2.12605,16.6502,101
Belgium,1981,female,35-54 years,1191900,18539741074,10622.80246,11.35000038,7.627486568,73.62170732,,19000000,522000000,,2.12605,16.6502,225
Belgium,1981,female,5-14 years,664900,18539741074,10622.80246,11.35000038,7.627486568,73.62170732,,19000000,522000000,,2.12605,16.6502,1
Belgium,1981,female,55-74 years,1015500,18539741074,10622.80246,11.35000038,7.627486568,73.62170732,,19000000,522000000,,2.12605,16.6502,278
Belgium,1981,female,75+ years,371000,18539741074,10622.80246,11.35000038,7.627486568,73.62170732,,19000000,522000000,,2.12605,16.6502,100
Belgium,1981,male,15-24 years,809600,18539741074,10622.80246,11.35000038,7.627486568,73.62170732,,19000000,522000000,,2.12605,16.6502,129
Belgium,1981,male,25-34 years,754500,18539741074,10622.80246,11.35000038,7.627486568,73.62170732,,19000000,522000000,,2.12605,16.6502,224
Belgium,1981,male,35-54 years,1190500,18539741074,10622.80246,11.35000038,7.627486568,73.62170732,,19000000,522000000,,2.12605,16.6502,458
Belgium,1981,male,5-14 years,697700,18539741074,10622.80246,11.35000038,7.627486568,73.62170732,,19000000,522000000,,2.12605,16.6502,6
Belgium,1981,male,55-74 years,850400,18539741074,10622.80246,11.35000038,7.627486568,73.62170732,,19000000,522000000,,2.12605,16.6502,400
Belgium,1981,male,75+ years,195700,18539741074,10622.80246,11.35000038,7.627486568,73.62170732,,19000000,522000000,,2.12605,16.6502,195
Belgium,1982,female,15-24 years,771500,19545394588,9343.861144,13,8.726549066,73.88804878,,41000000,438000000,,1.03365,18.9646,44
Belgium,1982,female,25-34 years,724400,19545394588,9343.861144,13,8.726549066,73.88804878,,41000000,438000000,,1.03365,18.9646,77
Belgium,1982,female,35-54 years,1199700,19545394588,9343.861144,13,8.726549066,73.88804878,,41000000,438000000,,1.03365,18.9646,223
Belgium,1982,female,5-14 years,646100,19545394588,9343.861144,13,8.726549066,73.88804878,,41000000,438000000,,1.03365,18.9646,2
Belgium,1982,female,55-74 years,1020200,19545394588,9343.861144,13,8.726549066,73.88804878,,41000000,438000000,,1.03365,18.9646,265
Belgium,1982,female,75+ years,384500,19545394588,9343.861144,13,8.726549066,73.88804878,,41000000,438000000,,1.03365,18.9646,93
Belgium,1982,male,15-24 years,805100,19545394588,9343.861144,13,8.726549066,73.88804878,,41000000,438000000,,1.03365,18.9646,142
Belgium,1982,male,25-34 years,757300,19545394588,9343.861144,13,8.726549066,73.88804878,,41000000,438000000,,1.03365,18.9646,226
Belgium,1982,male,35-54 years,1202500,19545394588,9343.861144,13,8.726549066,73.88804878,,41000000,438000000,,1.03365,18.9646,432
Belgium,1982,male,5-14 years,677800,19545394588,9343.861144,13,8.726549066,73.88804878,,41000000,438000000,,1.03365,18.9646,11
Belgium,1982,male,55-74 years,858700,19545394588,9343.861144,13,8.726549066,73.88804878,,41000000,438000000,,1.03365,18.9646,445
Belgium,1982,male,75+ years,200300,19545394588,9343.861144,13,8.726549066,73.88804878,,41000000,438000000,,1.03365,18.9646,193
Belgium,1983,female,15-24 years,767800,17754310163,8846.234258,11.65970039,7.661609837,73.86902439,,89000000,583000000,,5.40056,20.8438,37
Belgium,1983,female,25-34 years,726400,17754310163,8846.234258,11.65970039,7.661609837,73.86902439,,89000000,583000000,,5.40056,20.8438,89
Belgium,1983,female,35-54 years,1203100,17754310163,8846.234258,11.65970039,7.661609837,73.86902439,,89000000,583000000,,5.40056,20.8438,288
Belgium,1983,female,5-14 years,640200,17754310163,8846.234258,11.65970039,7.661609837,73.86902439,,89000000,583000000,,5.40056,20.8438,2
Belgium,1983,female,55-74 years,1021600,17754310163,8846.234258,11.65970039,7.661609837,73.86902439,,89000000,583000000,,5.40056,20.8438,274
Belgium,1983,female,75+ years,389700,17754310163,8846.234258,11.65970039,7.661609837,73.86902439,,89000000,583000000,,5.40056,20.8438,105
Belgium,1983,male,15-24 years,801900,17754310163,8846.234258,11.65970039,7.661609837,73.86902439,,89000000,583000000,,5.40056,20.8438,115
Belgium,1983,male,25-34 years,759500,17754310163,8846.234258,11.65970039,7.661609837,73.86902439,,89000000,583000000,,5.40056,20.8438,272
Belgium,1983,male,35-54 years,1206700,17754310163,8846.234258,11.65970039,7.661609837,73.86902439,,89000000,583000000,,5.40056,20.8438,448
